9.719595,432
9.719703,432
9.720005,2016
9.720288,432
9.720420,1816
9.720654,432
9.721015,432
9.721340,1560
9.721611,432
9.721738,2288
9.722031,432
9.722235,1640
9.722363,432
9.722534,1936
9.722661,432
9.722709,592
9.729744,432
9.730217,432
9.730333,592
9.735163,432
9.735348,1936
9.735551,432
9.735618,1624
9.735846,432
9.736253,432
9.736444,1624
9.736689,432
9.736800,1616
9.736964,432
9.737097,1936
9.737398,432
9.737492,432
9.737738,1936
9.738045,432
9.738141,592
9.741145,432
9.741216,592
9.747752,432
9.747879,432
9.747919,1936
9.747997,432
9.748029,592
9.751354,432
9.751409,432
9.751441,1936
9.751505,432
9.751571,432
9.751604,1992
9.751665,432
9.751694,432
9.751722,2032
9.751782,432
9.751809,432
9.751836,2000
9.751891,432
9.802823,44304
9.803154,51536
9.803395,51536
9.803808,175264
9.830515,332592
9.831162,592
9.839616,432
9.839836,69768
9.840133,69768
9.840405,69768
9.840598,432
9.840783,25896
9.840817,432
9.840861,432
9.840890,1176
9.840949,432
9.840981,432
9.841066,432
9.841099,432
9.841129,432
9.841156,432
9.841890,432
9.842272,399024
9.892727,432
9.893484,514512
9.894982,44304
9.895185,44304
9.895336,56472
9.895451,2496
9.895565,42016
9.895638,1176
9.895709,432
9.895744,432
9.896182,332592
9.896458,1984
9.896533,432
9.896570,1984
9.896630,432
9.896723,1440
9.896790,432
9.896844,432
9.896925,432
9.896960,432
9.896990,432
9.897018,432
9.901478,332592
9.902105,1440
9.902221,432
9.909317,11536
9.910852,25896
9.910925,1440
9.910995,432
9.911028,432
9.911216,14792
9.911269,432
9.911470,432
9.918831,1440
9.918960,432
9.919335,432
9.919597,332592
9.920342,432
9.924600,283872
9.925005,432
9.926992,332592
9.978269,432
9.978513,3024
9.978604,960
9.978672,2368
9.978753,2368
9.978978,2368
9.979076,2368
9.979176,22560
9.979244,432
9.979528,332592
9.979763,432
9.979791,1848
9.979858,432
9.979888,2912
9.979940,432
9.980057,1984
9.980149,432
9.980180,1984
9.980251,432
9.980328,1984
9.980398,432
9.980473,1440
9.980535,432
9.980608,1440
9.980667,432
9.980742,1440
9.980799,432
9.980874,1440
9.980931,432
9.981010,432
9.981134,432
9.981166,432
9.981190,432
9.981215,1984
9.981271,432
9.981297,432
9.981370,432
9.981398,680
9.981452,432
9.981479,432
9.981539,432
9.981635,432
9.981763,432
9.981794,432
9.981858,432
9.981884,1632
9.981944,432
9.981975,1648
9.982026,432
9.982108,1640
9.982182,432
9.982210,432
9.982247,1688
9.982295,432
10.032647,1680
10.032910,432
10.033162,28128
10.033447,1048
10.033708,94576
10.034203,1048
10.034425,2920
10.034605,1048
10.034707,2368
10.034816,2368
10.034928,2496
10.035000,432
10.035471,332592
10.035826,1664
10.035979,432
10.036027,1984
10.036108,432
10.036198,1984
10.036330,432
10.036498,1440
10.036600,432
10.036732,1848
10.036849,432
10.036977,2120
10.037121,432
10.037264,3384
10.037415,432
10.037539,680
10.037734,432
10.038077,432
10.038364,432
10.038679,432
10.039010,680
10.039265,432
10.039376,432
10.039534,432
10.039814,432
10.040356,59016
10.040561,680
10.040879,432
10.040992,432
10.041239,432
10.041933,432
10.042553,680
10.043129,432
10.043252,432
10.043492,432
10.043756,432
10.044081,1600
10.044342,432
10.044729,1640
10.044948,432
10.045119,1648
10.045422,432
10.045575,1664
10.045764,432
10.045996,432
10.046099,432
10.046456,432
10.046549,432
10.046600,432
10.046633,432
10.046670,432
10.046704,432
10.046740,432
10.046776,432
10.046812,432
10.046840,432
10.046869,432
10.046898,432
10.046929,432
10.046957,432
10.046989,432
10.047028,432
10.047057,432
10.047086,432
10.047116,432
10.047146,432
10.097674,168864
10.098050,1440
10.098202,432
10.098441,1048
10.098569,1048
10.099162,400480
10.099667,2496
10.100017,5952
10.100107,432
10.100546,213112
10.100778,736
10.100893,432
10.100990,736
10.101068,432
10.101234,44848
10.101383,680
10.101475,432
10.101610,432
10.102001,432
10.102237,432
10.102458,680
10.102612,432
10.102660,432
10.102759,432
10.102858,432
10.103275,3088
10.103470,432
10.103625,25704
10.103683,432
10.103831,432
10.103938,432
10.103976,432
10.104259,78160
10.104432,432
10.104463,432
10.104492,432
10.104520,432
10.104547,432
10.104700,16840
10.104743,432
10.105010,22640
10.155489,2496
10.155622,432
10.156132,178096
10.156516,432
10.156585,432
10.157300,369712
10.158335,432
10.159597,505728
10.160461,432
10.210805,680
10.211375,432
10.213117,501440
10.214877,432
10.215438,432
10.215583,680
10.215847,432
10.215964,432
10.216999,100120
10.217514,432
10.217631,432
10.218334,52456
10.218681,432
10.238414,432
10.289246,432
10.289459,432
10.426713,680
10.427433,432
10.478699,1048
10.478897,680
10.479305,432
10.479685,432
10.480245,432
10.480744,432
10.480867,592
10.487844,432
10.488055,592
10.502498,432
10.502707,592
10.509398,432
10.509624,592
10.517500,432
10.517717,592
10.530763,432
10.531144,432
10.531259,432
10.531374,432
10.532197,4568
10.532756,432
10.532998,432
10.533294,1984
10.533738,432
10.534124,432
10.534375,1992
10.534844,432
10.535052,432
10.535187,1992
10.535736,432
10.535940,432
10.536066,1992
10.536458,432
12.026010,680
12.026132,432
12.026377,432
12.026430,432
12.026494,432
12.026564,432
13.027384,432
13.027508,432
13.027589,432
13.027683,432
13.028045,680
13.028086,432
13.028207,432
13.028249,432
13.028292,432
13.028355,432
13.029059,680
13.029098,432
13.029207,432
13.029250,432
13.029295,432
13.029351,432
15.031356,432
15.031489,432
15.031569,432
15.031668,432
16.345398,592
16.351994,432
16.352049,432
16.354957,592
16.361127,432
16.361150,592
16.371491,432
16.371516,432
16.371533,2008
16.371569,432
16.371588,592
16.373739,432
16.373761,432
16.373778,592
16.376124,432
16.376146,432
16.376163,592
16.378905,432
16.378929,432
16.378947,2024
16.379000,432
16.379018,2016
16.379049,432
16.379066,432
16.380119,2032
16.380154,432
16.382689,1944
16.382729,432
16.384325,2048
16.384414,432
16.410767,11536
16.410811,432
16.410948,32552
16.411000,432
16.412223,11536
16.412272,432
16.412373,11536
16.412409,432
16.412560,22216
16.412608,432
16.421413,11536
16.421450,432
16.421545,11536
16.421582,432
16.421673,7272
16.421716,432
16.425396,11504
16.425516,22640
16.425558,432
16.425741,35512
16.425796,432
16.425926,2040
16.425954,432
16.425984,432
16.435705,11536
16.435757,432
16.435860,9528
16.435914,432
16.445459,1440
16.445532,432
16.474301,1440
16.474406,432
16.477241,2368
16.485720,1440
16.485910,432
16.502368,1176
16.502507,432
16.508566,2496
16.508618,432
16.509312,2368
16.509345,432
16.513920,432
16.514068,984
16.514107,432
16.519081,1176
16.519185,432
16.529114,1440
16.529229,432
16.530887,1848
16.531017,432
16.531062,2144
16.531163,432
16.531298,3864
16.531437,432
16.531495,3104
16.531632,432
16.531927,3256
16.531969,432
16.532161,1848
16.532230,432
16.532263,2144
16.532322,432
16.532452,3128
16.532518,432
16.532580,3096
16.532671,432
16.535045,736
16.535150,432
16.535211,736
16.535261,432
16.542095,2368
16.542164,432
16.554165,2368
16.554229,432
16.575691,736
16.576755,736
16.579915,11536
16.580531,11504
16.580600,432
16.580730,33648
16.580811,432
16.581338,11504
16.581408,432
16.581566,11504
16.581619,432
16.593266,11504
16.593337,432
16.593409,3400
16.593435,432
16.593554,11536
16.593581,432
16.593659,11536
16.593697,432
16.593872,6248
16.593934,432
16.613993,432
16.614221,193848
16.614366,432
16.614484,65840
16.614543,432
16.614565,432
16.617945,432
16.618169,190408
16.618300,432
16.621610,11536
16.621782,33744
16.621896,432
16.622006,55952
16.622063,432
16.625311,11536
16.625352,432
16.625426,11536
16.625453,432
16.625522,22640
16.625557,432
16.629301,11536
16.629355,432
16.629426,11536
16.629468,432
16.630265,11536
16.657898,432
16.658053,73512
16.658116,432
16.669914,432
16.670110,155624
16.671451,800
16.671513,432
16.703121,592
16.706239,432
16.706302,432
16.706619,2032
16.706676,432
16.724410,592
16.728345,432
16.728403,432
16.728757,4568
16.728837,432
16.745101,592
16.757500,432
16.757557,432
16.757918,4568
16.757975,432
16.770629,592
16.774404,432
16.774438,432
16.774697,2008
16.774762,432
16.831347,11536
16.831408,432
16.831548,22272
16.831589,432
16.842027,1176
16.842109,432
16.842540,1848
16.842593,432
16.842625,3160
16.842676,432
16.864577,2704
16.901889,432
16.902164,1288
16.902185,432
16.902345,736
16.902400,432
16.903106,4952
16.941883,432
16.942141,5072
16.942163,432
16.942517,800
16.942553,432
17.802049,432
18.802002,432
19.802004,432
20.097851,432
20.529864,432
20.529897,432
20.533852,432
20.533977,432
20.561847,432
20.802012,432
21.097845,432
21.529852,432
21.529875,432
21.533847,432
21.533986,432
21.561840,432
21.802013,432
21.965575,3328
21.965644,432
22.002240,11504
22.002285,432
22.002419,11504
22.002439,432
22.002492,592
22.002510,432
22.002606,11504
22.002625,432
22.011481,11504
22.011509,432
22.011642,11504
22.011660,432
22.011711,11504
22.011736,432
22.013462,11504
22.013482,432
22.013532,11504
22.013550,432
22.015456,11504
22.015484,432
22.015540,11504
22.015559,432
22.015640,11504
22.015660,432
22.015711,11504
22.015736,432
22.015790,11504
22.015808,432
22.015863,11504
22.015888,432
22.015945,11504
22.015963,432
22.023607,11504
22.061845,432
22.062044,469896
22.062561,432
22.097848,432
22.258273,4096
22.258379,432
22.302480,10408
22.302538,432
22.323647,3528
22.323747,432
22.351941,11504
22.389888,432
22.390027,69128
22.390135,432
22.529948,432
22.530009,432
22.533915,432
22.533974,432
22.561932,432
22.584921,592
22.589836,432
22.589898,432
22.590221,1920
22.590274,432
22.605580,592
22.609001,432
22.609038,432
22.609288,1976
22.609326,432
22.687594,10736
22.687664,432
22.687805,21040
22.687829,432
22.687920,2288
22.687938,432
22.688080,7752
22.688113,432
22.693021,1440
22.693080,432
22.693222,3704
22.693263,432
22.745622,840
22.781852,432
22.802356,10736
22.802378,432
22.802593,10736
22.802612,432
22.802675,10736
22.802710,432
22.802835,10736
22.802853,432
22.802909,10736
22.802934,432
22.803057,10736
22.803076,432
22.803133,10736
22.803151,432
22.803279,10736
22.803303,432
22.803358,9840
22.803376,432
22.808962,592
22.812922,432
22.812953,432
22.824450,800
22.824497,432
22.825337,800
22.825378,432
22.832553,800
22.832597,432
22.832980,800
22.833020,432
22.836299,800
22.836341,432
22.836735,800
22.836773,432
22.839769,592
22.842609,432
22.842635,680
22.842670,432
22.842688,432
22.842724,432
22.842772,432
22.842836,432
22.842854,432
22.842979,680
22.843017,432
22.843104,432
22.843145,432
22.843189,432
22.843246,432
22.843699,680
22.843740,432
22.843818,432
22.843860,432
22.843905,432
22.843959,432
22.844310,680
22.844348,432
22.844451,432
22.844492,432
22.844535,432
22.844589,432
22.844993,680
22.845029,432
22.845114,432
22.845155,432
22.845200,432
22.845255,432
22.846516,680
22.846553,432
22.846631,432
22.846675,432
22.846721,432
22.846776,432
22.854630,592
22.857464,432
22.857487,432
22.857842,680
22.857880,432
22.858078,432
22.858122,432
22.858167,432
22.858223,432
22.858769,680
22.858812,432
22.858950,432
22.858997,432
22.859042,432
22.859115,432
22.860208,680
22.860250,432
22.860340,432
22.860385,432
22.860430,432
22.860487,432
22.861122,680
22.861161,432
22.861241,432
22.861282,432
22.861326,432
22.861385,432
22.862780,680
22.862824,432
22.862890,432
22.862931,432
22.862987,432
22.863046,432
22.863618,680
22.863660,432
22.863731,432
22.863772,432
22.863817,432
22.863876,432
22.864965,2040
22.865008,432
22.866297,1992
22.866343,432
22.869330,592
22.871919,432
22.871945,432
22.874903,592
22.877150,432
22.877201,4568
22.877242,432
22.877261,592
22.880200,432
22.880241,432
22.880260,592
22.882399,432
22.882437,592
22.884780,432
22.884824,592
22.886869,432
22.886912,592
22.888645,432
22.888677,432
22.888697,592
22.890415,432
22.890448,4568
22.890492,432
22.890528,2016
22.890569,432
22.890588,2216
22.890625,432
22.890643,432
22.890660,1936
22.890694,432
22.890716,432
22.890732,4568
22.890767,432
22.890785,432
22.890801,1944
22.890839,432
22.890858,432
22.890877,2232
22.890909,432
22.890927,432
22.890942,1936
22.890975,432
22.910517,11464
22.910584,432
22.910665,10552
22.910686,432
22.912316,3168
22.912365,432
22.919817,1648
22.919862,432
22.920343,840
22.920390,432
22.920623,4720
22.920684,432
22.920713,440
22.920762,432
22.932852,1664
22.932889,432
22.933369,840
22.933426,432
22.933926,1848
22.933983,432
22.934011,3512
22.934054,432
22.942938,1032
22.943809,4568
22.943856,432
22.955240,11536
22.955318,1600
22.955337,432
22.955355,432
22.955808,840
22.955845,432
22.956352,1848
22.956405,432
22.956434,3632
22.956501,432
22.964203,11248
22.964234,432
22.976030,1440
22.976110,432
22.977362,4696
22.978019,856
22.978076,432
22.978104,432
22.978145,432
22.978237,432
22.978338,432
22.979412,592
22.982239,432
22.982300,432
22.982381,11536
22.982421,432
22.982857,2176
22.982905,432
22.988473,11536
22.988536,432
22.988608,10952
22.988644,432
22.998697,984
23.000548,1440
23.000601,432
23.001356,736
23.001416,432
23.001520,4352
23.001559,432
23.004061,4720
23.004125,432
23.004149,880
23.004180,432
23.013089,2496
23.033179,10736
23.033226,432
23.033336,21040
23.033377,432
23.033434,2288
23.033453,432
23.034205,9312
23.034257,432
23.041006,1440
23.041083,432
23.041234,3760
23.041274,432
23.047668,960
23.047790,736
23.047825,432
23.047915,2720
23.048235,800
23.048281,432
23.048619,736
23.048648,680
23.048693,432
23.048716,432
23.048766,432
23.048843,432
23.048967,432
23.049864,432
23.057110,7944
23.057149,432
23.067076,480
23.083556,1592
23.083602,432
23.083947,840
23.084021,432
23.084316,4720
23.084376,432
23.084402,3224
23.084443,432
23.085893,432
23.086004,7200
23.086035,432
23.086668,800
23.086712,432
23.086944,680
23.086990,432
23.087014,432
23.087062,432
23.087140,432
23.087245,432
23.105888,432
23.106150,792
23.106172,432
23.108811,1592
23.108846,432
23.109307,840
23.109343,432
23.109529,4704
23.109594,432
23.110639,4936
23.112772,11536
23.112814,432
23.112884,11536
23.112908,432
23.112985,4056
23.113021,432
23.119537,5648
23.119570,432
23.119616,432
23.126183,1440
23.126231,432
23.128078,1848
23.128119,432
23.128349,3400
23.128387,432
23.130127,680
23.130219,432
23.130263,432
23.130324,432
23.130344,432
23.147842,840
23.149874,432
23.151831,11536
23.151888,432
23.160189,11536
23.160211,432
23.160268,6632
23.160289,432
23.181010,1440
23.181054,432
23.183068,1848
23.183109,432
23.183413,2576
23.183448,432
23.185843,432
23.206948,680
23.206988,432
23.207084,432
23.207136,432
23.207183,432
23.207241,432
23.207571,680
23.207607,432
23.207664,432
23.207708,432
23.207752,432
23.207809,432
23.213692,592
23.216380,432
23.216411,592
23.223555,432
23.223581,432
23.223599,592
23.225648,432
23.225671,592
23.227821,432
23.227846,592
23.230072,432
23.230122,8080
23.230143,432
23.230160,1968
23.230193,432
23.230210,432
23.230227,1968
23.230258,432
23.230275,432
23.230291,1968
23.230320,432
23.230337,1968
23.230368,432
23.230398,432
23.231975,680
23.232012,432
23.232092,432
23.232139,432
23.232189,432
23.232251,432
23.232292,3048
23.235254,736
23.235294,432
23.236509,1968
23.236546,432
23.238834,592
23.241488,432
23.241512,432
23.242700,1928
23.242745,432
23.258473,3528
23.258495,432
23.319473,2368
23.319642,10736
23.319673,432
23.319750,21040
23.319773,432
23.319824,2288
23.319844,432
23.321439,9312
23.321468,432
23.325548,10736
23.325571,432
23.325659,21040
23.325689,432
23.325760,11168
23.325780,432
23.328719,11536
23.328743,432
23.328834,22096
23.328864,432
23.330466,9312
23.330488,432
23.332471,10736
23.332497,432
23.332587,15640
23.332608,432
23.336952,1440
23.336989,432
23.341671,736
23.351419,1440
23.351459,432
23.357842,432
23.358003,784
23.358022,432
23.365049,1440
23.365086,432
23.367053,5024
23.377845,432
23.377922,5248
23.377944,432
23.379113,840
23.379929,1440
23.379971,432
23.380535,736
23.380585,432
23.380995,800
23.381068,432
23.381106,4128
23.381141,432
23.381200,4168
23.381239,432
23.381301,3912
23.381339,432
23.381877,680
23.381950,432
23.381986,432
23.382082,432
23.382161,432
23.382244,432
23.382269,4720
23.382308,432
23.382330,1672
23.382370,432
23.383612,592
23.386436,432
23.386484,432
23.388421,2008
23.388487,432
23.395365,840
23.405885,432
23.406034,592
23.408830,432
23.408858,432
23.409178,1984
23.409216,432
23.409486,840
23.409514,432
23.423810,840
23.423852,432
23.433853,432
23.446022,4288
23.446118,4288
23.446166,432
23.456456,736
23.466378,4288
23.466404,432
23.482923,6216
23.482946,432
23.485891,432
23.493851,432
23.493940,8160
23.493964,432
23.496051,800
23.496090,432
23.496722,680
23.496758,432
23.496820,432
23.496868,432
23.496929,432
23.497008,432
23.510176,4672
23.510238,432
23.530047,432
23.530075,432
23.534179,432
23.534207,432
23.559906,4288
23.559928,432
23.562015,432
23.776342,11536
23.776367,432
23.783375,11536
23.783404,432
23.783512,4048
23.783531,432
23.820729,1440
23.820770,432
23.822922,1848
23.822962,432
23.823173,3440
23.823213,432
24.007526,2496
24.045844,432
24.045907,984
24.045927,432
24.047064,736
24.047101,432
24.197421,736
24.233845,432
24.234097,1880
24.234117,432
24.249645,4240
24.249687,432
24.298233,4288
24.298263,432
24.530021,432
24.530107,432
24.531963,680
24.532004,432
24.532057,432
24.532117,432
24.532165,432
24.532220,432
24.533904,592
24.536843,432
24.536872,432
24.536933,432
24.536992,432
24.538899,4568
24.538943,432
24.562062,432
24.605351,1600
24.605418,432
24.606146,840
24.606200,432
24.606686,1848
24.606735,432
24.606755,2872
24.606791,432
24.606961,1632
24.606995,432
24.607124,1648
24.607157,432
24.607275,1664
24.607308,432
24.607436,1648
24.607487,432
24.607595,1640
24.607627,432
24.608221,1688
24.608259,432
24.608408,1680
24.608443,432
24.608532,1664
24.608565,432
24.647540,1048
24.647927,736
24.647987,432
24.648165,8856
24.685928,432
24.686160,181104
24.686277,432
24.687403,11536
24.687451,432
24.687550,11536
24.725914,432
24.726076,99576
24.765933,432
24.914832,592
24.927169,432
24.927227,432
24.927523,1984
24.927564,432
24.981438,11536
24.981492,432
24.981644,17032
24.981684,432
24.992805,1440
24.992892,432
25.002730,680
25.002800,432
25.002954,432
25.003016,432
25.003096,432
25.003196,432
25.009469,592
25.013347,432
25.013416,432
25.013693,4568
25.013754,432
25.028652,592
25.032755,432
25.032816,432
25.033120,2032
25.033177,432
25.049679,592
25.060114,432
25.060184,592
25.063947,432
25.064013,592
25.067114,432
25.067242,592
25.073642,432
25.073706,432
25.073783,1664
25.073839,1944
25.073888,432
25.073910,432
25.073934,2024
25.073996,432
25.074020,432
25.074042,2024
25.074081,432
25.074105,432
25.074124,432
25.074230,840
25.074275,432
25.074483,4568
25.074536,432
25.075224,1848
25.075291,432
25.075312,2992
25.075348,432
25.080546,592
25.083857,432
25.083918,432
25.084234,4568
25.084289,432
25.099704,22640
25.099788,432
25.099872,22640
25.099907,432
25.099999,11536
25.100023,432
25.100094,952
25.100122,432
25.107064,1440
25.107161,432
25.107935,592
25.112410,432
25.112455,1848
25.112492,432
25.112569,54840
25.112624,2120
25.112661,432
25.112694,432
25.112713,432
25.112732,1976
25.112767,432
25.119785,22640
25.119841,432
25.119903,11536
25.119926,432
25.120334,10944
25.120368,432
25.122556,11536
25.122592,432
25.122729,11536
25.122751,432
25.122873,10064
25.122910,432
25.124927,1176
25.124968,432
25.130086,1440
25.130151,432
25.131284,1664
25.131309,432
25.132095,2368
25.135675,1440
25.135743,432
25.136329,592
25.140895,432
25.140946,1848
25.140984,432
25.141003,2080
25.141034,432
25.141069,1848
25.141103,432
25.141122,2096
25.141153,432
25.141184,840
25.141216,432
25.141235,1848
25.141284,432
25.141334,3832
25.141367,432
25.141417,1992
25.141449,432
25.141480,2128
25.141512,432
25.141531,432
25.141998,1992
25.142037,432
25.142133,840
25.142605,1984
25.142645,432
25.154311,1848
25.154382,432
25.154482,984
25.154498,2264
25.154530,432
25.155162,736
25.155193,432
25.161400,2496
25.166520,2368
25.166613,960
25.166720,1528
25.166762,432
25.166919,736
25.166956,432
25.167347,840
25.167390,432
25.167530,960
25.167565,3384
25.167617,432
25.167863,736
25.167898,432
25.167993,11504
25.169402,736
25.169863,432
25.170026,223368
25.170195,432
25.170221,736
25.170266,432
25.178510,11536
25.198018,432
25.198165,19464
25.198192,432
25.198339,736
25.198376,432
25.205933,432
25.205982,432
25.206140,5840
25.206159,432
25.206262,101224
25.206334,432
25.206370,432
25.207108,736
25.207152,432
25.208489,11536
25.212233,7584
25.214054,11504
25.214130,432
25.214326,22576
25.214350,432
25.214454,11504
25.214484,432
25.214891,2912
25.214921,432
25.217920,432
25.218219,446304
25.218466,432
25.218622,198592
25.218741,432
25.219030,11536
25.219077,432
25.219151,11536
25.219179,432
25.220069,11536
25.225067,11632
25.227141,1176
25.227245,432
25.227905,592
25.230930,432
25.230990,432
25.231802,432
25.231894,27936
25.232183,1848
25.232244,432
25.232273,2752
25.232317,432
25.236526,432
25.237701,1704
25.237794,432
25.238279,1880
25.238347,432
25.245936,432
25.340746,524432
25.341063,432
25.341171,12560
25.341253,49552
25.341351,82608
25.341533,114808
25.341607,432
25.341666,3528
25.341686,2000
25.341726,432
25.341749,1968
25.341794,432
25.341923,2000
25.341983,432
25.342041,800
25.342088,432
25.342146,800
25.342188,432
25.342251,800
25.342295,432
25.342353,680
25.342399,432
25.342456,432
25.342504,432
25.342573,432
25.342662,680
25.342707,432
25.342728,432
25.342766,432
25.342820,432
25.342890,680
25.342972,432
25.342994,432
25.343033,432
25.343085,432
25.343152,680
25.343194,432
25.343215,432
25.343251,432
25.343301,432
25.343367,680
25.343410,432
25.343432,432
25.343469,432
25.343519,432
25.343586,680
25.343624,432
25.343644,432
25.343680,432
25.343729,432
25.343794,680
25.343833,432
25.343853,432
25.343891,432
25.343963,432
25.344031,680
25.344068,432
25.344090,432
25.344126,432
25.344176,432
25.344240,592
25.346782,432
25.346826,592
25.349096,432
25.349132,592
25.352006,432
25.352062,432
25.352086,736
25.352136,432
25.352161,432
25.352235,800
25.352278,432
25.352300,680
25.352332,432
25.352365,432
25.352412,432
25.352475,432
25.352552,432
25.352604,432
25.352623,432
25.352640,432
25.352657,432
25.352673,432
25.352689,432
25.352704,432
25.352721,432
25.352741,800
25.352784,432
25.352807,680
25.352842,432
25.352909,432
25.352962,432
25.353041,432
25.353120,432
25.353145,2016
25.353195,432
25.353221,432
25.353242,2016
25.353285,432
25.353311,432
25.353330,432
25.353347,432
25.354175,2016
25.354245,432
25.355426,592
25.357694,432
25.357770,432
25.360987,2016
25.361082,432
25.367781,8024
25.367960,22576
25.368002,432
25.368023,432
25.368119,12256
25.368151,432
25.368173,800
25.368216,432
25.369027,680
25.369102,432
25.369124,432
25.369172,432
25.369253,432
25.369350,432
25.372062,11504
25.372121,432
25.372190,20520
25.372233,432
25.372682,800
25.372726,432
25.372890,680
25.372936,432
25.372958,432
25.373017,432
25.373108,432
25.373207,432
25.377912,432
25.378089,61752
25.378168,432
25.449328,592
25.453070,432
25.453148,432
25.455040,1960
25.455153,432
25.495883,592
25.499240,432
25.499310,432
25.499579,4568
25.499688,432
25.500430,11536
25.500478,432
25.500554,20432
25.500595,432
25.510853,1440
25.510957,432
25.547158,1664
25.547213,432
25.547586,840
25.547634,432
25.548153,1848
25.548207,432
25.548229,3136
25.548266,432
25.548432,1712
25.548468,432
25.549126,1736
25.549169,432
25.610953,592
25.614833,432
25.614897,432
25.614993,592
25.619423,432
25.619488,4568
25.619532,432
25.619557,432
25.619766,2016
25.619805,432
25.633952,680
25.634051,432
25.634104,432
25.634161,432
25.634231,432
25.634337,432
25.647700,2240
25.649639,960
25.649841,736
25.649913,432
25.650169,11504
25.689937,432
25.690065,784
25.690089,432
25.693853,432
25.693942,27304
25.693988,432
25.695097,800
25.695148,432
25.695352,680
25.695397,432
25.695421,432
25.695464,432
25.695536,432
25.695636,432
25.696369,592
25.700092,432
25.700142,432
25.700531,2016
25.700581,432
26.737915,432
26.737990,432
26.769905,432
27.737914,432
27.737993,432
27.769909,432
28.737911,432
28.737990,432
28.769907,432
29.738200,432
29.738251,432
29.770009,432
30.738180,432
30.738257,432
30.749997,592
30.753953,432
30.753988,592
30.761176,432
30.761206,432
30.761226,1960
30.761284,432
30.761307,432
30.764935,2000
30.764977,432
30.770018,432
30.773879,592
30.776824,432
30.776849,432
30.778839,1992
30.778882,432
30.809413,11536
30.809440,432
30.809500,11440
30.809537,432
30.827047,11536
30.827073,432
30.827173,11536
30.827195,432
30.827289,10992
30.827318,432
30.827392,11536
30.827414,432
30.851311,11536
30.851342,432
30.851402,11536
30.851425,432
30.851477,3688
30.851498,432
30.865258,1440
30.865298,432
30.889107,2496
30.889130,432
30.897431,1440
30.897484,432
30.898261,1848
30.898308,432
30.898331,2440
30.898366,432
30.907519,2912
30.907614,432
30.930298,2368
30.930353,432
30.935024,6248
30.935970,680
30.936023,432
30.936052,432
30.936101,432
30.936181,432
30.936290,432
30.937001,592
30.940256,432
30.940327,432
30.940768,2016
30.940828,432
30.966464,1048
30.966537,432
30.966664,7920
30.966688,432
30.966822,736
30.966861,432
30.967206,800
30.967281,432
30.967702,680
30.967756,432
30.967783,432
30.967843,432
30.967920,432
30.968027,432
30.969212,592
30.974680,432
30.974754,432
30.975428,4568
30.975541,432
